563.0,311.0,103.0,123.0
568.7777709960938,311.4444580078125,103.0,123.0
571.888916015625,313.66668701171875,103.0,123.0
567.0,316.7778015136719,103.0,123.0
560.3333129882812,318.11114501953125,103.0,123.0
553.6666259765625,320.3333740234375,103.0,123.0
546.9999389648438,321.6667175292969,103.0,123.0
542.1110229492188,322.1111755371094,103.0,123.0
535.4443359375,324.3334045410156,103.0,123.0
534.9998779296875,327.44451904296875,103.0,123.0
538.9998779296875,328.7778625488281,103.0,123.0
541.2221069335938,327.44451904296875,103.0,123.0
541.4660301208496,327.4671630859375,105.27887725830078,125.72137451171875
543.7374534606934,327.01287841796875,105.27887725830078,125.72137451171875
547.8259544372559,330.1928405761719,105.27887725830078,125.72137451171875
551.9144554138184,331.5556640625,105.27887725830078,125.72137451171875
556.9115257263184,332.9184875488281,105.27887725830078,125.72137451171875
553.7315940856934,335.18988037109375,105.27887725830078,125.72137451171875
555.0944480895996,334.735595703125,105.27887725830078,125.72137451171875
554.6401634216309,336.0984191894531,105.27887725830078,125.72137451171875
556.9115867614746,334.735595703125,105.27887725830078,125.72137451171875
562.8172264099121,334.28131103515625,105.27887725830078,125.72137451171875
565.894401550293,331.47657775878906,107.60816955566406,128.50296020507812
566.358757019043,331.94090270996094,107.60816955566406,128.50296020507812
570.537712097168,331.47657775878906,107.60816955566406,128.50296020507812
571.9307174682617,329.15492248535156,107.60816955566406,128.50296020507812
573.3237228393555,330.5479278564453,107.60816955566406,128.50296020507812
578.4313278198242,331.0122528076172,107.60816955566406,128.50296020507812
578.8956832885742,330.5479278564453,107.60816955566406,128.50296020507812
577.5026779174805,331.0122528076172,107.60816955566406,128.50296020507812
576.1096725463867,330.5479278564453,107.60816955566406,128.50296020507812
573.7880172729492,325.44029235839844,107.60816955566406,128.50296020507812
570.537712097168,323.11863708496094,107.60816955566406,128.50296020507812
570.073356628418,322.65431213378906,107.60816955566406,128.50296020507812
572.3950119018555,317.5466766357422,107.60816955566406,128.50296020507812
568.2160568237305,315.2250213623047,107.60816955566406,128.50296020507812
569.6090621948242,316.61802673339844,107.60816955566406,128.50296020507812
570.0734176635742,317.0823516845703,107.60816955566406,128.50296020507812
566.823112487793,314.7606964111328,107.60816955566406,128.50296020507812
567.287467956543,314.29637145996094,107.60816955566406,128.50296020507812
575.1810836791992,313.83204650878906,107.60816955566406,128.50296020507812
579.3600387573242,315.2250518798828,107.60816955566406,128.50296020507812
582.6103439331055,315.6893768310547,107.60816955566406,128.50296020507812
